Ensembl.Gene.ID	lrt	qvalue
ENSMUSG00000061458	1.9999934011139e-06	1
ENSMUSG00000039693	0	1
ENSMUSG00000029910	0	1
ENSMUSG00000006784	2.44470400000137	1
ENSMUSG00000002992	0	1
ENSMUSG00000054115	0	1
ENSMUSG00000037938	0	1
ENSMUSG00000011382	1.59025199999815	1
ENSMUSG00000062170	0	1
ENSMUSG00000013974	0.565841999999975	1
ENSMUSG00000042293	0	1
ENSMUSG00000074591	0	1
ENSMUSG00000039438	0	1
ENSMUSG00000024786	0.262015999999676	1
ENSMUSG00000020260	0	1
ENSMUSG00000020133	0	1
ENSMUSG00000056305	1.11629799999719	1
ENSMUSG00000048490	2.38432599999942	1
ENSMUSG00000038457	0	1
ENSMUSG00000036502	0	1
ENSMUSG00000053963	-3.99999953515362e-06	1
ENSMUSG00000035545	0	1
ENSMUSG00000047434	0	1
ENSMUSG00000012483	0	1
ENSMUSG00000032840	3.01483000000007	1
ENSMUSG00000026866	1.9999934011139e-06	1
ENSMUSG00000010054	0	1
ENSMUSG00000031379	1.9999970390927e-06	1
ENSMUSG00000071686	9.58319800000027	0.1515314
ENSMUSG00000042386	0	1
ENSMUSG00000068149	0	1
ENSMUSG00000078320	0	1
ENSMUSG00000020329	-0.306033999993815	1
ENSMUSG00000024160	0	1
ENSMUSG00000060038	0	1
ENSMUSG00000062054	4.11427800000092	1
ENSMUSG00000026955	0.477281999999832	1
ENSMUSG00000028437	11.7829259999999	1
ENSMUSG00000023089	0	1
ENSMUSG00000027643	0	1
ENSMUSG00000006850	0	1
ENSMUSG00000029156	0	1
ENSMUSG00000019132	0	1
ENSMUSG00000030187	0	1
ENSMUSG00000014543	0	1
ENSMUSG00000089727	-9.99999974737875e-06	1
ENSMUSG00000030173	-9.99999974737875e-06	1
ENSMUSG00000033024	-9.99999974737875e-06	1
ENSMUSG00000061769	-9.99999974737875e-06	1
ENSMUSG00000067591	-9.99999974737875e-06	1
ENSMUSG00000072718	-9.99999974737875e-06	1
ENSMUSG00000067599	1.99999885808211e-06	1
ENSMUSG00000079853	1.99999885808211e-06	1
ENSMUSG00000079852	1.99999885808211e-06	1
ENSMUSG00000051452	1.89202600000135	1
ENSMUSG00000033061	1.9195839999993	1
ENSMUSG00000036315	0	1
ENSMUSG00000020808	0	1
ENSMUSG00000025337	0	1
ENSMUSG00000014856	0	1
ENSMUSG00000039841	0	1
ENSMUSG00000063785	0	1
ENSMUSG00000059791	5.60447000000022	1
ENSMUSG00000056912	0	1
ENSMUSG00000044006	27.1120979999978	1
ENSMUSG00000048503	0	1
ENSMUSG00000035086	0	1
ENSMUSG00000071398	0	1
ENSMUSG00000043050	1.00338800000009	1
ENSMUSG00000042208	0	1
ENSMUSG00000039745	1.10612000000037	1
ENSMUSG00000028977	0.0371860000013839	1
ENSMUSG00000027889	4.00000135414302e-06	1
ENSMUSG00000070385	-0.000127999999676831	1
ENSMUSG00000005686	-5.00000023748726e-05	1
ENSMUSG00000020629	1.50130800000079	1
ENSMUSG00000062963	0	1
ENSMUSG00000006241	0	1
ENSMUSG00000044328	0	1
ENSMUSG00000043510	1.55307399999947	1
ENSMUSG00000034442	0	1
ENSMUSG00000037787	0	1
ENSMUSG00000039763	0.380167999999685	1
ENSMUSG00000075467	0	1
ENSMUSG00000042428	0	1
ENSMUSG00000041879	0	1
ENSMUSG00000015812	1.58618800000022	1
ENSMUSG00000039531	0	1
ENSMUSG00000055538	0	1
ENSMUSG00000001018	0	1
ENSMUSG00000024426	5.21549199999936	1
ENSMUSG00000028618	0	1
ENSMUSG00000028140	0	1
ENSMUSG00000024817	2.00000067707151e-06	1
ENSMUSG00000027430	-6.00000021222513e-06	1
ENSMUSG00000005982	-9.79999986157054e-05	1
ENSMUSG00000032719	0	1
ENSMUSG00000030887	0	1
ENSMUSG00000037376	0	1
ENSMUSG00000022034	0	1
ENSMUSG00000024293	0.00356200000169338	1
ENSMUSG00000034926	0	1
ENSMUSG00000029622	0	1
ENSMUSG00000027478	0	1
ENSMUSG00000020661	0	1
ENSMUSG00000029221	0.00288999999975204	1
ENSMUSG00000027695	1.60119800000393	1
ENSMUSG00000020828	0	1
ENSMUSG00000021415	12.8907340000005	0.02904294
ENSMUSG00000039770	0	1
ENSMUSG00000040006	8.3999999333173e-05	1
ENSMUSG00000071652	0.0028840000013588	1
ENSMUSG00000010936	-2.99999992421363e-05	1
ENSMUSG00000022008	0	1
ENSMUSG00000085793	0	1
ENSMUSG00000056234	2.00000067707151e-06	1
ENSMUSG00000021908	2.00000067707151e-06	1
ENSMUSG00000016494	0	1
ENSMUSG00000021322	-5.99999839323573e-06	1
ENSMUSG00000039952	0	1
ENSMUSG00000029703	0.418720000001485	1
ENSMUSG00000037740	0	1
ENSMUSG00000025193	0	1
ENSMUSG00000058558	-1.9999970390927e-06	1
ENSMUSG00000066149	0.340549999999894	1
ENSMUSG00000050174	0	1
ENSMUSG00000050930	2.06018599999516	1
ENSMUSG00000019809	0	1
ENSMUSG00000036513	0	1
ENSMUSG00000002076	0	1
ENSMUSG00000009549	0	1
ENSMUSG00000027245	0	1
ENSMUSG00000044881	0.0817339999994147	1
ENSMUSG00000008090	0	1
ENSMUSG00000074384	0	1
ENSMUSG00000015092	-3.99999953515362e-06	1
ENSMUSG00000058258	0.233616000001348	1
ENSMUSG00000021148	2.71959400000196	1
ENSMUSG00000033520	2.71959400000196	1
ENSMUSG00000020196	0	1
ENSMUSG00000035165	0	1
ENSMUSG00000021400	0	1
ENSMUSG00000024999	-0.000112000001536217	1
ENSMUSG00000025418	0	1
ENSMUSG00000035245	0.358781999995699	1
ENSMUSG00000070877	3.73683999999957	1
ENSMUSG00000096330	11.2544780000007	0.05714756
ENSMUSG00000026858	0	1
ENSMUSG00000054942	0.217246000000159	1
ENSMUSG00000050666	-1.7999998817686e-05	1
ENSMUSG00000028351	-2.00000067707151e-06	1
ENSMUSG00000041722	0	1
ENSMUSG00000067750	0	1
ENSMUSG00000085079	0	1
ENSMUSG00000036810	1.99999976757681e-06	1
ENSMUSG00000028011	2.00000067707151e-06	1
ENSMUSG00000026688	0	1
ENSMUSG00000030744	0	1
ENSMUSG00000037101	0	1
ENSMUSG00000074681	0	1
ENSMUSG00000073294	4.28186800000003	1
ENSMUSG00000021040	0	1
ENSMUSG00000035199	0	1
ENSMUSG00000021548	0	1
ENSMUSG00000004945	1.00605200000064	1
ENSMUSG00000015890	-2.00000067707151e-06	1
ENSMUSG00000030630	0	1
ENSMUSG00000039427	0	1
ENSMUSG00000000194	2.00000067707151e-06	1
ENSMUSG00000042997	4.84154800000033	1
ENSMUSG00000050705	0	1
ENSMUSG00000041438	7.80936799999472	1
ENSMUSG00000032777	17.7036500000104	1
ENSMUSG00000037722	-2.00000067707151e-06	1
ENSMUSG00000055320	8.00000270828605e-06	1
ENSMUSG00000030796	0	1
ENSMUSG00000035048	1.52604599999995	1
ENSMUSG00000065979	9.99999974737875e-06	1
ENSMUSG00000078639	0	1
ENSMUSG00000061311	1.93751800000609	1
ENSMUSG00000028927	0.0220640000006824	1
ENSMUSG00000030894	0	1
ENSMUSG00000014959	0	1
ENSMUSG00000032513	0	1
ENSMUSG00000010392	-3.99999953515362e-06	1
ENSMUSG00000040234	0.23649600000499	1
ENSMUSG00000061904	0	1
ENSMUSG00000027327	0	1
ENSMUSG00000064289	0	1
ENSMUSG00000030432	0	1
ENSMUSG00000021552	0	1
ENSMUSG00000062729	0	1
ENSMUSG00000052713	1.31714800000191	1
ENSMUSG00000040524	2.00000067707151e-06	1
ENSMUSG00000036777	0.836946000003081	1
ENSMUSG00000022453	8.0835059999954	0.2155363
ENSMUSG00000031266	2.68533800000296	1
ENSMUSG00000057667	0	1
ENSMUSG00000028069	0	1
ENSMUSG00000030166	1.38047799999913	1
ENSMUSG00000037805	0	1
ENSMUSG00000064356	0	1
ENSMUSG00000035765	0	1
ENSMUSG00000094595	0.000486000000819331	1
ENSMUSG00000001289	0	1
ENSMUSG00000022802	0	1
ENSMUSG00000049482	2.17145999999775	1
ENSMUSG00000022205	3.40518200000042	1
ENSMUSG00000039361	2.00000067707151e-06	1
ENSMUSG00000033419	1.9999970390927e-06	1
ENSMUSG00000024067	0	1
ENSMUSG00000048895	0	1
ENSMUSG00000024319	0	1
ENSMUSG00000021578	0	1
ENSMUSG00000040287	7.16586800000005	1
ENSMUSG00000032502	0.000535999999556225	1
ENSMUSG00000017400	0	1
ENSMUSG00000044906	0	1
ENSMUSG00000047370	0	1
ENSMUSG00000050628	0	1
ENSMUSG00000039568	0	1
ENSMUSG00000063253	0	1
ENSMUSG00000044835	0	1
ENSMUSG00000046245	0	1
ENSMUSG00000066684	0	1
ENSMUSG00000066682	0	1
ENSMUSG00000037197	0	1
ENSMUSG00000037216	0	1
ENSMUSG00000050555	0	1
ENSMUSG00000029397	0	1
ENSMUSG00000031007	0	1
ENSMUSG00000041237	2.48025599999528	1
ENSMUSG00000028886	0	1
ENSMUSG00000010461	0.731134000001475	1
ENSMUSG00000057191	0	1
ENSMUSG00000038517	0	1
ENSMUSG00000053334	0.16464399999677	1
ENSMUSG00000032872	-2.00000067707151e-06	1
ENSMUSG00000048065	0	1
ENSMUSG00000018042	0	1
ENSMUSG00000026456	0	1
ENSMUSG00000042737	0	1
ENSMUSG00000022890	0	1
ENSMUSG00000071180	0	1
ENSMUSG00000037801	0	1
ENSMUSG00000060791	0	1
ENSMUSG00000039395	0	1
ENSMUSG00000033596	1.97095199999603	1
ENSMUSG00000026895	0	1
ENSMUSG00000050685	0	1
ENSMUSG00000014232	0	1
ENSMUSG00000020034	0.258578000000853	1
ENSMUSG00000062859	0	1
ENSMUSG00000058252	0	1
ENSMUSG00000010086	0	1
ENSMUSG00000021066	0	1
ENSMUSG00000024759	0	1
ENSMUSG00000041028	0	1
ENSMUSG00000024610	3.15984399999979	1
ENSMUSG00000038880	1.85982399999921	1
ENSMUSG00000030681	-4.00000135414302e-06	1
ENSMUSG00000071662	-0.927218000000721	1
ENSMUSG00000030101	0	1
ENSMUSG00000025538	4.63047999999981	1
ENSMUSG00000051444	0	1
ENSMUSG00000002014	0	1
ENSMUSG00000063409	0	1
ENSMUSG00000026295	1.74936999999954	1
ENSMUSG00000024360	-2.00000067707151e-06	1
ENSMUSG00000024774	0	1
ENSMUSG00000028370	-4.19999996665865e-05	1
ENSMUSG00000089739	0	1
ENSMUSG00000022674	0	1
ENSMUSG00000080316	0	1
ENSMUSG00000047986	0	1
ENSMUSG00000059866	0	1
ENSMUSG00000023723	0	1
ENSMUSG00000024663	0.0185759999985748	1
ENSMUSG00000033845	0.993811999996979	1
ENSMUSG00000004895	0	1
ENSMUSG00000034729	0	1
ENSMUSG00000020017	0	1
ENSMUSG00000040648	0.0186479999974836	1
ENSMUSG00000033526	1.00711999999476	1
ENSMUSG00000031939	4.32749599999988	1
ENSMUSG00000021694	0	1
ENSMUSG00000015363	-1.7999998817686e-05	1
ENSMUSG00000054676	0	1
ENSMUSG00000032126	0.171959999999672	1
ENSMUSG00000030750	0	1
ENSMUSG00000042178	8.42105599999923	1
ENSMUSG00000022698	-0.000167999999575841	1
ENSMUSG00000016344	1.00871000000006	1
ENSMUSG00000021368	0	1
ENSMUSG00000024410	0.613592000001518	1
ENSMUSG00000027185	1.20063200000732	1
ENSMUSG00000031354	2.15689600000042	1
ENSMUSG00000026154	0	1
ENSMUSG00000086596	0	1
ENSMUSG00000019822	0	1
ENSMUSG00000030895	0	1
ENSMUSG00000001622	0	1
ENSMUSG00000061887	0	1
ENSMUSG00000070003	0.453807999998389	1
ENSMUSG00000031610	-5.200000032346e-05	1
ENSMUSG00000042298	0	1
ENSMUSG00000021187	0	1
ENSMUSG00000021411	0	1
ENSMUSG00000018565	2.35072799999944	1
ENSMUSG00000031843	1.99999885808211e-06	1
ENSMUSG00000024193	0	1
ENSMUSG00000029267	0	1
ENSMUSG00000048040	0	1
ENSMUSG00000048355	0	1
ENSMUSG00000027180	0	1
ENSMUSG00000022426	0	1
ENSMUSG00000038695	0	1
ENSMUSG00000035640	1.51889200000005	1
ENSMUSG00000027863	0	1
ENSMUSG00000063529	0	1
ENSMUSG00000022615	0	1
ENSMUSG00000032026	-0.0241920000007667	1
ENSMUSG00000031976	7.09823800000595	1
ENSMUSG00000044719	2.22264399999767	1
ENSMUSG00000084957	0	1
ENSMUSG00000038812	0	1
ENSMUSG00000043311	1.69192999999905	1
ENSMUSG00000006412	3.54694999999992	1
ENSMUSG00000033213	0	1
ENSMUSG00000040616	0	1
ENSMUSG00000095029	0	1
ENSMUSG00000095609	0	1
ENSMUSG00000042650	4.17398800000228	1
ENSMUSG00000028960	0	1
ENSMUSG00000042305	0	1
ENSMUSG00000024026	0	1
ENSMUSG00000020830	0.00472599999920931	1
ENSMUSG00000095746	0	1
ENSMUSG00000071691	0	1
ENSMUSG00000031782	0	1
ENSMUSG00000021650	0	1
ENSMUSG00000007039	4.01368799999909	1
ENSMUSG00000028378	0	1
ENSMUSG00000072946	0	1
ENSMUSG00000020083	0	1
ENSMUSG00000044627	5.18379800000002	1
ENSMUSG00000022559	0	1
ENSMUSG00000040859	0	1
ENSMUSG00000055692	0	1
ENSMUSG00000071151	1.59999999596039e-05	1
ENSMUSG00000043866	1.59999999596039e-05	1
ENSMUSG00000054200	0	1
ENSMUSG00000048799	0	1
ENSMUSG00000024784	1.0962099999997	1
ENSMUSG00000029012	0	1
ENSMUSG00000047773	3.27982999999949	1
ENSMUSG00000050270	0	1
ENSMUSG00000003527	0	1
ENSMUSG00000035992	0	1
ENSMUSG00000061175	0	1
ENSMUSG00000050121	0	1
ENSMUSG00000026577	0	1
ENSMUSG00000039911	0	1
ENSMUSG00000046997	4.11624999999913	1
ENSMUSG00000038451	0	1
ENSMUSG00000053565	0	1
ENSMUSG00000032047	0	1
ENSMUSG00000023832	1.42886800000269	1
ENSMUSG00000062480	1.42886800000269	1
ENSMUSG00000036880	5.66128800000297	1
ENSMUSG00000030045	0	1
ENSMUSG00000005103	0	1
ENSMUSG00000024875	0	1
ENSMUSG00000030588	0	1
ENSMUSG00000031072	1.19999986054609e-05	1
ENSMUSG00000042380	0	1
ENSMUSG00000038059	0.00128400000016882	1
ENSMUSG00000036678	3.43905399999858	1
ENSMUSG00000037972	0	1
ENSMUSG00000002307	0	1
ENSMUSG00000038943	0	1
ENSMUSG00000030493	0	1
ENSMUSG00000026679	0	1
ENSMUSG00000028141	0	1
ENSMUSG00000040220	0	1
ENSMUSG00000045744	0	1
ENSMUSG00000029660	0	1
ENSMUSG00000034263	0	1
ENSMUSG00000027939	2.18855400000757	1
ENSMUSG00000030091	8.81680400000187	1
ENSMUSG00000042709	0	1
ENSMUSG00000036934	0	1
ENSMUSG00000020496	0	1
ENSMUSG00000044715	1.2687420000002	1
ENSMUSG00000036770	0	1
ENSMUSG00000013593	3.56355999999869	1
ENSMUSG00000024806	6.39998799999921	0.8945266
ENSMUSG00000030826	4.54490600000281	1
ENSMUSG00000031824	0	1
ENSMUSG00000037119	0	1
ENSMUSG00000021222	0	1
ENSMUSG00000020530	0.450218000001769	1
ENSMUSG00000035401	0	1
ENSMUSG00000048142	0	1
ENSMUSG00000035236	0.452597999999853	1
ENSMUSG00000045273	0	1
ENSMUSG00000053684	0.370638000000326	1
ENSMUSG00000020492	0	1
ENSMUSG00000036686	1.00000033853576e-05	1
ENSMUSG00000016984	4.09543000000122	1
ENSMUSG00000068696	0	1
ENSMUSG00000047879	2.00000067707151e-06	1
ENSMUSG00000055452	0.00607400000080816	1
ENSMUSG00000075600	0.00607400000080816	1
ENSMUSG00000056919	2.47818600000755	1
ENSMUSG00000028670	0	1
ENSMUSG00000025903	0	1
ENSMUSG00000024907	0	1
ENSMUSG00000029404	0	1
ENSMUSG00000030095	2.15827200000058	1
ENSMUSG00000030770	0	1
ENSMUSG00000022438	0	1
ENSMUSG00000022439	11.2114020000008	1
ENSMUSG00000036611	3.0061280000009	1
ENSMUSG00000013736	-7.40000032237731e-05	1
ENSMUSG00000027427	0	1
ENSMUSG00000056162	0	1
ENSMUSG00000024644	1.0772519999955	1
ENSMUSG00000037669	2.65515400000004	1
ENSMUSG00000020415	0	1
ENSMUSG00000042043	0	1
ENSMUSG00000020807	0	1
ENSMUSG00000054871	0	1
ENSMUSG00000022503	0	1
ENSMUSG00000035142	0	1
ENSMUSG00000044788	5.11875599999985	1
ENSMUSG00000025231	0	1
ENSMUSG00000027650	0.344842000005883	1
ENSMUSG00000044681	2.93637200000012	1
ENSMUSG00000025381	1.53075799999897	1
ENSMUSG00000075408	0	1
ENSMUSG00000030871	-3.5999997635372e-05	1
ENSMUSG00000028555	0	1
ENSMUSG00000046196	0.585908000000927	1
ENSMUSG00000038172	-2.00000067707151e-06	1
ENSMUSG00000066583	4.80537400000048	0.8750808
ENSMUSG00000078752	4.80537400000048	0.8750808
ENSMUSG00000026150	0	1
ENSMUSG00000022978	0	1
ENSMUSG00000024346	0	1
ENSMUSG00000026851	0.454303999998956	1
ENSMUSG00000059895	0	1
ENSMUSG00000049902	0	1
ENSMUSG00000026134	0	1
ENSMUSG00000059939	0	1
ENSMUSG00000052214	0	1
ENSMUSG00000003363	0	1
ENSMUSG00000052160	0	1
ENSMUSG00000055214	-2.00000067707151e-06	1
ENSMUSG00000023236	0	1
ENSMUSG00000039032	0.795618000000104	1
ENSMUSG00000020287	0.0489900000029593	1
ENSMUSG00000027469	0	1
ENSMUSG00000006542	0	1
ENSMUSG00000028944	0	1
ENSMUSG00000067713	0	1
ENSMUSG00000030979	3.78181600000244	1
ENSMUSG00000032633	3.33428000000276	1
ENSMUSG00000009076	0	1
ENSMUSG00000079511	0	1
ENSMUSG00000038215	0	1
ENSMUSG00000023873	5.67367599999852	1
ENSMUSG00000045794	0	1
ENSMUSG00000047757	4.78046200000244	0.8847676
ENSMUSG00000053192	0	1
ENSMUSG00000024908	-4.00000135414302e-06	1
ENSMUSG00000052296	2.00000067707151e-06	1
ENSMUSG00000067873	0	1
ENSMUSG00000008575	0	1
ENSMUSG00000037022	0	1
ENSMUSG00000046408	0	1
ENSMUSG00000022517	5.07512599999973	1
ENSMUSG00000052684	0	1
ENSMUSG00000052837	0	1
ENSMUSG00000030401	6.13350600000194	1
ENSMUSG00000020458	0	1
ENSMUSG00000024758	0	1
ENSMUSG00000004610	0	1
ENSMUSG00000000295	0.132885999999417	1
ENSMUSG00000023307	0.0126079999990907	1
ENSMUSG00000036574	0	1
ENSMUSG00000078938	0	1
ENSMUSG00000027673	0	1
ENSMUSG00000026960	0	1
ENSMUSG00000021339	2.00000067707151e-06	1
ENSMUSG00000046404	0	1
ENSMUSG00000039099	7.89090800000122	0.2334744
ENSMUSG00000000171	0	1
ENSMUSG00000000142	0	1
ENSMUSG00000024182	0	1
ENSMUSG00000031533	7.86567800000194	0.8334623
ENSMUSG00000042505	0	1
ENSMUSG00000020570	0	1
ENSMUSG00000027887	-1.99999885808211e-06	1
ENSMUSG00000028884	0	1
ENSMUSG00000021577	0	1
ENSMUSG00000029992	-2.00000067707151e-06	1
ENSMUSG00000020363	2.00000067707151e-06	1
ENSMUSG00000021385	0	1
ENSMUSG00000038793	0.00207999999838648	1
ENSMUSG00000066652	12.4882099999995	1
ENSMUSG00000095567	-2.2000000171829e-05	1
ENSMUSG00000025439	0	1
ENSMUSG00000022125	1.27327200000218	1
ENSMUSG00000030423	0.144363999999769	1
ENSMUSG00000027195	0.94508400000268	1
ENSMUSG00000033122	0	1
ENSMUSG00000034189	0	1
ENSMUSG00000026670	-1.9999934011139e-06	1
ENSMUSG00000026956	1.57084799999575	1
ENSMUSG00000091119	0	1
ENSMUSG00000053559	0	1
ENSMUSG00000034908	1.08755000000383	1
ENSMUSG00000041231	0	1
ENSMUSG00000024581	0	1
ENSMUSG00000019178	1.03099600000132	1
ENSMUSG00000048982	0	1
ENSMUSG00000075271	3.06025599999703	1
ENSMUSG00000075272	11.6169739999968	1
ENSMUSG00000074749	15.3275339999964	0.0201665
ENSMUSG00000031667	2.00000067707151e-06	1
ENSMUSG00000025133	0	1
ENSMUSG00000029142	2.81444199999987	1
ENSMUSG00000032567	0	1
ENSMUSG00000028520	0	1
ENSMUSG00000031090	0	1
ENSMUSG00000057375	1.83317600000009	1
ENSMUSG00000032182	0	1
ENSMUSG00000041346	7.99999907030724e-06	1
ENSMUSG00000022110	1.72109600000113	1
ENSMUSG00000029247	0	1
ENSMUSG00000012126	0	1
ENSMUSG00000018923	0	1
ENSMUSG00000007080	0.744223999994574	1
ENSMUSG00000010044	0	1
ENSMUSG00000001100	0	1
ENSMUSG00000035498	2.00000067707151e-06	1
ENSMUSG00000024018	0.0344999999997526	1
ENSMUSG00000022434	-0.000339999998686835	1
ENSMUSG00000050471	-2.2000000171829e-05	1
ENSMUSG00000071533	0	1
ENSMUSG00000079659	0	1
ENSMUSG00000030347	0	1
ENSMUSG00000033029	0	1
ENSMUSG00000030177	0	1
ENSMUSG00000026544	0.127556000000368	1
ENSMUSG00000029787	0	1
ENSMUSG00000064272	0.239504000001034	1
ENSMUSG00000079260	1.38592399999834	1
ENSMUSG00000001285	0	1
ENSMUSG00000000214	0	1
ENSMUSG00000040046	1.19999967864715e-05	1
ENSMUSG00000006764	0	1
ENSMUSG00000020051	-2.00000067707151e-06	1
ENSMUSG00000021707	-2.00000067707151e-06	1
ENSMUSG00000028218	0	1
ENSMUSG00000042269	0	1
ENSMUSG00000022663	0	1
ENSMUSG00000036860	0	1
ENSMUSG00000026032	0	1
ENSMUSG00000029110	0	1
ENSMUSG00000022993	0	1
ENSMUSG00000032398	0	1
ENSMUSG00000003665	0	1
ENSMUSG00000011158	0	1
ENSMUSG00000030647	4.25623799999994	1
ENSMUSG00000036975	0.0190719999991416	1
ENSMUSG00000029415	2.58907799999724	1
ENSMUSG00000031631	0.00013799999942421	1
ENSMUSG00000075266	0	1
ENSMUSG00000027331	0	1
ENSMUSG00000016541	0	1
ENSMUSG00000019984	0	1
ENSMUSG00000042742	-0.00123399999938556	1
ENSMUSG00000027746	0	1
ENSMUSG00000042225	-4.80000016978011e-05	1
ENSMUSG00000041915	-2.2000000171829e-05	1
ENSMUSG00000053862	0	1
ENSMUSG00000033020	0	1
ENSMUSG00000021302	0	1
ENSMUSG00000021039	0	1
ENSMUSG00000022141	0	1
ENSMUSG00000028698	0	1
ENSMUSG00000029186	0	1
ENSMUSG00000025178	0	1
ENSMUSG00000021098	0	1
ENSMUSG00000002580	0	1
ENSMUSG00000031838	0	1
ENSMUSG00000029632	-0.000192000000424741	1
ENSMUSG00000040280	0	1
ENSMUSG00000026103	0.000294000001304084	1
ENSMUSG00000044005	0	1
ENSMUSG00000031575	-2.00000067707151e-06	1
ENSMUSG00000030859	9.47536600000012	0.5397607
ENSMUSG00000030858	0	1
ENSMUSG00000062981	0	1
ENSMUSG00000027718	0	1
ENSMUSG00000024253	7.00000018696301e-05	1
ENSMUSG00000067879	-2.00000067707151e-06	1
ENSMUSG00000024309	0	1
ENSMUSG00000046215	0	1
ENSMUSG00000073684	0	1
ENSMUSG00000027416	0	1
ENSMUSG00000041625	0	1
ENSMUSG00000019867	0	1
ENSMUSG00000021961	0	1
ENSMUSG00000003380	0	1
ENSMUSG00000024436	0	1
ENSMUSG00000028954	0	1
ENSMUSG00000046345	0.292709999999715	1
ENSMUSG00000033554	1.00114200000098	1
ENSMUSG00000071855	0	1
ENSMUSG00000043432	0.0121479999997973	1
ENSMUSG00000046909	0	1
ENSMUSG00000021907	10.9175900000009	0.1648176
ENSMUSG00000049488	0.148459999996703	1
ENSMUSG00000001942	0	1
ENSMUSG00000046985	0	1
ENSMUSG00000037916	-0.000621999999566469	1
ENSMUSG00000029535	0	1
ENSMUSG00000027936	0.122262000000774	1
ENSMUSG00000030527	0	1
ENSMUSG00000051728	0	1
ENSMUSG00000052642	-1.99999976757681e-06	1
ENSMUSG00000033653	2.00000067707151e-06	1
ENSMUSG00000006221	0	1
ENSMUSG00000032407	5.40000037290156e-05	1
ENSMUSG00000005951	0	1
ENSMUSG00000030059	0	1
ENSMUSG00000030879	0.781284000000596	1
ENSMUSG00000058741	0	1
ENSMUSG00000000561	4.48161400000026	1
ENSMUSG00000001383	0	1
ENSMUSG00000063548	0	1
ENSMUSG00000018481	2.00000067707151e-06	1
ENSMUSG00000025868	0	1
ENSMUSG00000011658	0	1
ENSMUSG00000038954	0	1
ENSMUSG00000026142	0	1
ENSMUSG00000025731	0	1
ENSMUSG00000026574	0	1
ENSMUSG00000031832	-8.20000022940803e-05	1
ENSMUSG00000052926	0.826639999999315	1
ENSMUSG00000021114	0	1
ENSMUSG00000029559	0	1
ENSMUSG00000027809	0.000110000000859145	1
ENSMUSG00000035351	0	1
ENSMUSG00000051007	0	1
ENSMUSG00000057130	0	1
ENSMUSG00000031723	0	1
ENSMUSG00000034940	-0.81369000000268	1
ENSMUSG00000062083	0	1
ENSMUSG00000074129	0	1
ENSMUSG00000012848	-6.00000021222513e-06	1
ENSMUSG00000035769	-4.00000135414302e-06	1
ENSMUSG00000020526	0	1
ENSMUSG00000022431	4.31404200000179	1
ENSMUSG00000025257	0	1
ENSMUSG00000071015	0	1
ENSMUSG00000028186	0	1
ENSMUSG00000026088	0	1
ENSMUSG00000021357	0.0867039999939152	1
ENSMUSG00000038622	0	1
ENSMUSG00000014748	0	1
ENSMUSG00000050711	0	1
ENSMUSG00000024731	0	1
ENSMUSG00000043572	0.998304000000644	1
ENSMUSG00000027502	0	1
ENSMUSG00000021252	0	1
ENSMUSG00000020562	0	1
ENSMUSG00000070337	0	1
ENSMUSG00000045967	0	1
ENSMUSG00000041949	0	1
ENSMUSG00000002346	0.719877999999881	1
ENSMUSG00000040322	0	1
ENSMUSG00000027880	0	1
ENSMUSG00000026819	0	1
ENSMUSG00000031864	0	1
ENSMUSG00000031919	-0.00203400000100373	1
ENSMUSG00000035900	8.60000000102445e-05	1
ENSMUSG00000035439	3.30131599999731	1
ENSMUSG00000071103	0.143331999999646	1
ENSMUSG00000027015	0	1
ENSMUSG00000034445	0	1
ENSMUSG00000019590	0.000142000000778353	1
ENSMUSG00000027193	-1.20000004244503e-05	1
ENSMUSG00000079625	0	1
ENSMUSG00000018919	0.260234000001219	1
ENSMUSG00000003464	0	1
ENSMUSG00000028467	2.99999956041574e-05	1
ENSMUSG00000017453	0	1
ENSMUSG00000079941	0	1
ENSMUSG00000061518	0	1
ENSMUSG00000048385	0	1
ENSMUSG00000060257	1.99999885808211e-06	1
ENSMUSG00000046679	0	1
ENSMUSG00000023826	3.89276400000017	1
ENSMUSG00000021930	0	1
ENSMUSG00000075229	0	1
ENSMUSG00000038127	0	1
ENSMUSG00000047459	0	1
ENSMUSG00000034467	0	1
ENSMUSG00000001999	1.95009600000049	1
ENSMUSG00000022787	0	1
ENSMUSG00000028334	0	1
ENSMUSG00000033940	0	1
ENSMUSG00000008301	0	1
ENSMUSG00000030417	0	1
ENSMUSG00000009580	0	1
ENSMUSG00000028873	1.54245400000036	1
ENSMUSG00000025316	2.79999985650647e-05	1
ENSMUSG00000061603	6.00000203121454e-06	1
ENSMUSG00000027777	0	1
ENSMUSG00000013158	0.91007399999944	1
ENSMUSG00000036944	0.22287999999935	1
ENSMUSG00000024118	0	1
ENSMUSG00000033632	0	1
ENSMUSG00000034007	0	1
ENSMUSG00000090258	0	1
ENSMUSG00000007038	0	1
ENSMUSG00000026394	0	1
ENSMUSG00000024403	0	1
ENSMUSG00000039105	0	1
ENSMUSG00000048655	0	1
ENSMUSG00000075054	0	1
ENSMUSG00000070522	0	1
ENSMUSG00000020477	0	1
ENSMUSG00000024841	0	1
ENSMUSG00000038646	1.93378199999916	1
ENSMUSG00000094437	1.93378199999916	1
ENSMUSG00000062110	0.36475000000064	1
