Ensembl.Gene.ID	CDS.Length
ENSMUSG00000024142	981
ENSMUSG00000024143	618
ENSMUSG00000024145	660
ENSMUSG00000024146	333
ENSMUSG00000024150	438
ENSMUSG00000024151	2808
ENSMUSG00000024154	1407
ENSMUSG00000024155	1413
ENSMUSG00000024158	930
ENSMUSG00000024160	1503
ENSMUSG00000024163	4038
ENSMUSG00000024164	4992
ENSMUSG00000024165	573
ENSMUSG00000024168	681
ENSMUSG00000024169	4395
ENSMUSG00000024170	2523
ENSMUSG00000024171	825
ENSMUSG00000024172	1575
ENSMUSG00000024173	933
ENSMUSG00000024174	1923
ENSMUSG00000024175	1344
ENSMUSG00000024176	1395
ENSMUSG00000024177	561
ENSMUSG00000024180	2310
ENSMUSG00000024181	774
ENSMUSG00000024182	2607
ENSMUSG00000024184	1584
ENSMUSG00000024186	1401
ENSMUSG00000024187	1668
ENSMUSG00000024188	1116
ENSMUSG00000024190	1104
ENSMUSG00000024191	687
ENSMUSG00000024193	1680
ENSMUSG00000024194	534
ENSMUSG00000024197	1314
ENSMUSG00000024201	3261
ENSMUSG00000024206	2154
ENSMUSG00000024207	2004
ENSMUSG00000024208	411
ENSMUSG00000024209	2118
ENSMUSG00000024210	1191
ENSMUSG00000024211	2727
ENSMUSG00000024212	1644
ENSMUSG00000024213	507
ENSMUSG00000024215	978
ENSMUSG00000024217	480
ENSMUSG00000024218	636
ENSMUSG00000024219	3570
ENSMUSG00000024220	1707
ENSMUSG00000024222	1371
ENSMUSG00000024223	1023
ENSMUSG00000024224	309
ENSMUSG00000024225	342
ENSMUSG00000024227	3717
ENSMUSG00000024228	1389
ENSMUSG00000024231	2238
ENSMUSG00000024232	783
ENSMUSG00000024233	447
ENSMUSG00000024234	1758
ENSMUSG00000024235	1404
ENSMUSG00000024236	6513
ENSMUSG00000024238	3354
ENSMUSG00000024240	2442
ENSMUSG00000024241	3960
ENSMUSG00000024242	2691
ENSMUSG00000024245	894
ENSMUSG00000024246	1587
ENSMUSG00000024247	1479
ENSMUSG00000024248	405
ENSMUSG00000024251	5817
ENSMUSG00000024253	1056
ENSMUSG00000024254	2022
ENSMUSG00000024256	528
ENSMUSG00000024258	429
ENSMUSG00000024259	1257
ENSMUSG00000024260	3174
ENSMUSG00000024261	1278
ENSMUSG00000024266	1686
ENSMUSG00000024268	1515
ENSMUSG00000024269	891
ENSMUSG00000024270	2298
ENSMUSG00000024271	2496
ENSMUSG00000024273	654
ENSMUSG00000024274	459
ENSMUSG00000024276	1584
ENSMUSG00000024277	981
ENSMUSG00000024283	1941
ENSMUSG00000024286	1026
ENSMUSG00000024287	1974
ENSMUSG00000024290	4065
ENSMUSG00000024292	1575
ENSMUSG00000024293	2532
ENSMUSG00000024294	3021
ENSMUSG00000024298	1848
ENSMUSG00000024299	3315
ENSMUSG00000024300	3297
ENSMUSG00000024301	2019
ENSMUSG00000024302	2049
ENSMUSG00000024304	2721
ENSMUSG00000024306	2601
ENSMUSG00000024308	1401
ENSMUSG00000024309	384
ENSMUSG00000024312	1869
ENSMUSG00000024313	2115
ENSMUSG00000024317	738
ENSMUSG00000024319	2172
ENSMUSG00000024325	1221
ENSMUSG00000024327	1431
ENSMUSG00000024330	5070
ENSMUSG00000024331	2709
ENSMUSG00000024334	753
ENSMUSG00000024335	2397
ENSMUSG00000024338	831
ENSMUSG00000024339	2109
ENSMUSG00000024340	1545
ENSMUSG00000024346	369
ENSMUSG00000024347	2316
ENSMUSG00000024349	1137
ENSMUSG00000024350	1074
ENSMUSG00000024352	618
ENSMUSG00000024353	567
ENSMUSG00000024354	1818
ENSMUSG00000024357	1398
ENSMUSG00000024359	2040
ENSMUSG00000024360	1314
ENSMUSG00000024365	1464
ENSMUSG00000024366	1194
ENSMUSG00000024369	1104
ENSMUSG00000024370	1794
ENSMUSG00000024371	2283
ENSMUSG00000024376	2061
ENSMUSG00000024378	675
ENSMUSG00000024379	423
ENSMUSG00000024381	1767
ENSMUSG00000024382	2352
ENSMUSG00000024383	1860
ENSMUSG00000024384	2301
ENSMUSG00000024386	1383
ENSMUSG00000024387	774
ENSMUSG00000024388	6342
ENSMUSG00000024391	573
ENSMUSG00000024392	3465
ENSMUSG00000024393	6477
ENSMUSG00000024395	1026
ENSMUSG00000024397	444
ENSMUSG00000024399	921
ENSMUSG00000024400	3993
ENSMUSG00000024401	708
ENSMUSG00000024402	609
ENSMUSG00000024403	357
ENSMUSG00000024404	1560
ENSMUSG00000024406	1059
ENSMUSG00000024409	408
ENSMUSG00000024410	1974
ENSMUSG00000024411	972
ENSMUSG00000024413	3834
ENSMUSG00000024414	447
ENSMUSG00000024420	3936
ENSMUSG00000024421	9993
ENSMUSG00000024422	3135
ENSMUSG00000024423	957
ENSMUSG00000024424	1743
ENSMUSG00000024425	666
ENSMUSG00000024426	1266
ENSMUSG00000024427	903
ENSMUSG00000024429	1824
ENSMUSG00000024430	1362
ENSMUSG00000024431	2382
ENSMUSG00000024436	765
ENSMUSG00000024440	3543
ENSMUSG00000024442	1533
ENSMUSG00000024446	453
ENSMUSG00000024448	996
ENSMUSG00000024451	4617
ENSMUSG00000024454	1287
ENSMUSG00000024456	3795
ENSMUSG00000024457	1638
ENSMUSG00000024459	1047
ENSMUSG00000024462	2883
ENSMUSG00000024471	1491
ENSMUSG00000024472	1269
ENSMUSG00000024474	1674
ENSMUSG00000024477	1134
ENSMUSG00000024479	528
ENSMUSG00000024480	582
ENSMUSG00000024481	2976
ENSMUSG00000024483	7647
ENSMUSG00000024485	2790
ENSMUSG00000024486	627
ENSMUSG00000024487	774
ENSMUSG00000024491	3018
ENSMUSG00000024493	3537
ENSMUSG00000024497	1017
ENSMUSG00000024498	3303
ENSMUSG00000024500	1341
ENSMUSG00000024501	2052
ENSMUSG00000024502	2463
ENSMUSG00000024503	243
ENSMUSG00000024505	897
ENSMUSG00000024507	2208
ENSMUSG00000024510	714
ENSMUSG00000024511	657
ENSMUSG00000024512	486
ENSMUSG00000024513	1245
ENSMUSG00000024515	1656
ENSMUSG00000024516	579
ENSMUSG00000024517	441
ENSMUSG00000024518	1029
ENSMUSG00000024519	483
ENSMUSG00000024521	312
ENSMUSG00000024524	1347
ENSMUSG00000024525	873
ENSMUSG00000024526	654
ENSMUSG00000024527	2409
ENSMUSG00000024528	1326
ENSMUSG00000024529	1236
ENSMUSG00000024530	519
ENSMUSG00000024532	327
ENSMUSG00000024533	1932
ENSMUSG00000024534	2898
ENSMUSG00000024535	510
ENSMUSG00000024537	795
ENSMUSG00000024538	639
ENSMUSG00000024539	1221
ENSMUSG00000024542	7545
ENSMUSG00000024544	921
ENSMUSG00000024546	363
ENSMUSG00000024548	4749
ENSMUSG00000024552	2793
ENSMUSG00000024553	1047
ENSMUSG00000024556	1770
ENSMUSG00000024558	1752
ENSMUSG00000024560	1983
ENSMUSG00000024561	1767
ENSMUSG00000024563	1404
ENSMUSG00000024565	3747
ENSMUSG00000024566	3408
ENSMUSG00000024570	1053
ENSMUSG00000024571	663
ENSMUSG00000024575	2583
ENSMUSG00000024576	1125
ENSMUSG00000024578	543
ENSMUSG00000024579	1488
ENSMUSG00000024580	675
ENSMUSG00000024581	1061
ENSMUSG00000024583	870
ENSMUSG00000024587	1680
ENSMUSG00000024588	1269
ENSMUSG00000024589	2931
ENSMUSG00000024590	1767
ENSMUSG00000024592	348
ENSMUSG00000024593	3444
ENSMUSG00000024594	1332
ENSMUSG00000024597	3621
ENSMUSG00000024598	8724
ENSMUSG00000024600	1860
ENSMUSG00000024601	894
ENSMUSG00000024603	1383
ENSMUSG00000024604	1263
ENSMUSG00000024608	456
ENSMUSG00000024610	840
ENSMUSG00000024613	4071
ENSMUSG00000024614	1371
ENSMUSG00000024617	1470
ENSMUSG00000024619	807
ENSMUSG00000024620	3312
ENSMUSG00000024621	2934
ENSMUSG00000024622	3765
ENSMUSG00000024639	1080
ENSMUSG00000024640	1113
ENSMUSG00000024642	2322
ENSMUSG00000024644	1428
ENSMUSG00000024645	735
ENSMUSG00000024646	405
ENSMUSG00000024647	675
ENSMUSG00000024650	1638
ENSMUSG00000024653	291
ENSMUSG00000024654	981
ENSMUSG00000024659	1041
ENSMUSG00000024660	2631
ENSMUSG00000024661	549
ENSMUSG00000024663	1152
ENSMUSG00000024664	1350
ENSMUSG00000024665	1335
ENSMUSG00000024666	489
ENSMUSG00000024667	426
ENSMUSG00000024668	495
ENSMUSG00000024669	1485
ENSMUSG00000024670	1998
ENSMUSG00000024672	804
ENSMUSG00000024673	876
ENSMUSG00000024675	681
ENSMUSG00000024677	735
ENSMUSG00000024678	678
ENSMUSG00000024679	744
ENSMUSG00000024680	708
ENSMUSG00000024681	642
ENSMUSG00000024682	1254
ENSMUSG00000024683	756
ENSMUSG00000024687	2418
ENSMUSG00000024691	1842
ENSMUSG00000024694	888
ENSMUSG00000024695	1719
ENSMUSG00000024696	1161
ENSMUSG00000024697	1068
ENSMUSG00000024712	468
ENSMUSG00000024713	5634
ENSMUSG00000024725	648
ENSMUSG00000024726	1203
ENSMUSG00000024727	6087
ENSMUSG00000024728	336
ENSMUSG00000024729	630
ENSMUSG00000024730	873
ENSMUSG00000024731	804
ENSMUSG00000024732	1281
ENSMUSG00000024734	1872
ENSMUSG00000024735	1572
ENSMUSG00000024736	3057
ENSMUSG00000024737	1737
ENSMUSG00000024738	1164
ENSMUSG00000024740	3423
ENSMUSG00000024742	1143
ENSMUSG00000024743	1704
ENSMUSG00000024747	1506
ENSMUSG00000024749	2274
ENSMUSG00000024750	642
ENSMUSG00000024754	4152
ENSMUSG00000024757	1656
ENSMUSG00000024758	2895
ENSMUSG00000024759	1626
ENSMUSG00000024764	714
ENSMUSG00000024766	1200
ENSMUSG00000024767	816
ENSMUSG00000024768	1188
ENSMUSG00000024769	4656
ENSMUSG00000024770	1203
ENSMUSG00000024771	1212
ENSMUSG00000024772	1605
ENSMUSG00000024773	5745
ENSMUSG00000024774	576
ENSMUSG00000024776	1311
ENSMUSG00000024777	1494
ENSMUSG00000024778	984
ENSMUSG00000024780	1008
ENSMUSG00000024781	1194
ENSMUSG00000024782	684
ENSMUSG00000024784	387
ENSMUSG00000024785	1122
ENSMUSG00000024786	771
ENSMUSG00000024787	1014
ENSMUSG00000024789	3399
ENSMUSG00000024790	1284
ENSMUSG00000024791	795
ENSMUSG00000024792	933
ENSMUSG00000024793	1236
ENSMUSG00000024795	5325
ENSMUSG00000024797	2349
ENSMUSG00000024798	1413
ENSMUSG00000024799	1257
ENSMUSG00000024800	807
ENSMUSG00000024803	960
ENSMUSG00000024805	711
ENSMUSG00000024806	342
ENSMUSG00000024807	1839
ENSMUSG00000024810	801
ENSMUSG00000024811	3501
ENSMUSG00000024812	3504
ENSMUSG00000024815	696
ENSMUSG00000024816	1401
ENSMUSG00000024817	2412
ENSMUSG00000024818	867
ENSMUSG00000024824	1170
ENSMUSG00000024826	1218
ENSMUSG00000024827	3078
ENSMUSG00000024829	651
ENSMUSG00000024830	1458
ENSMUSG00000024831	2982
ENSMUSG00000024833	1803
ENSMUSG00000024835	1455
ENSMUSG00000024837	1125
ENSMUSG00000024841	513
ENSMUSG00000024842	816
ENSMUSG00000024843	1362
ENSMUSG00000024844	270
ENSMUSG00000024846	450
ENSMUSG00000024847	993
ENSMUSG00000024851	3732
ENSMUSG00000024853	2637
ENSMUSG00000024854	324
ENSMUSG00000024855	2886
ENSMUSG00000024856	384
ENSMUSG00000024857	666
ENSMUSG00000024858	2070
ENSMUSG00000024862	1860
ENSMUSG00000024863	735
ENSMUSG00000024866	957
ENSMUSG00000024867	1620
ENSMUSG00000024868	819
ENSMUSG00000024869	633
ENSMUSG00000024870	606
ENSMUSG00000024871	1164
ENSMUSG00000024873	483
ENSMUSG00000024875	882
ENSMUSG00000024878	1182
ENSMUSG00000024883	2292
ENSMUSG00000024885	1407
ENSMUSG00000024887	2271
ENSMUSG00000024889	990
ENSMUSG00000024891	1371
ENSMUSG00000024892	3540
ENSMUSG00000024896	1446
ENSMUSG00000024897	2529
ENSMUSG00000024899	1866
ENSMUSG00000024900	2322
ENSMUSG00000024901	1338
ENSMUSG00000024902	579
ENSMUSG00000024903	1572
ENSMUSG00000024905	1428
ENSMUSG00000024906	1656
ENSMUSG00000024907	375
ENSMUSG00000024908	2622
ENSMUSG00000024909	1389
ENSMUSG00000024910	1116
ENSMUSG00000024911	1095
ENSMUSG00000024912	822
ENSMUSG00000024913	4845
ENSMUSG00000024914	639
ENSMUSG00000024921	4806
ENSMUSG00000024922	804
ENSMUSG00000024924	2622
ENSMUSG00000024925	501
ENSMUSG00000024926	1542
ENSMUSG00000024927	1650
ENSMUSG00000024935	1572
ENSMUSG00000024936	1032
ENSMUSG00000024937	5157
ENSMUSG00000024939	570
ENSMUSG00000024940	3762
ENSMUSG00000024941	2421
ENSMUSG00000024942	2142
ENSMUSG00000024943	3264
ENSMUSG00000024944	555
ENSMUSG00000024947	1854
ENSMUSG00000024948	2466
ENSMUSG00000024949	1920
ENSMUSG00000024952	2322
ENSMUSG00000024953	642
ENSMUSG00000024955	1269
ENSMUSG00000024957	1197
ENSMUSG00000024958	1191
ENSMUSG00000024959	615
ENSMUSG00000024960	3705
ENSMUSG00000024962	624
ENSMUSG00000024963	738
ENSMUSG00000024965	1998
ENSMUSG00000024966	1632
ENSMUSG00000024968	1572
ENSMUSG00000024969	2331
ENSMUSG00000024970	1146
ENSMUSG00000024972	945
ENSMUSG00000024973	1021
ENSMUSG00000024974	3654
ENSMUSG00000024975	1410
ENSMUSG00000024976	1749
ENSMUSG00000024978	2484
ENSMUSG00000024979	1020
ENSMUSG00000024981	2052
ENSMUSG00000024982	1242
ENSMUSG00000024983	654
ENSMUSG00000024985	1821
ENSMUSG00000024986	816
ENSMUSG00000024987	1494
ENSMUSG00000024989	1389
ENSMUSG00000024990	738
ENSMUSG00000024991	4035
ENSMUSG00000024992	2586
ENSMUSG00000024993	1074
ENSMUSG00000024997	774
ENSMUSG00000024998	6891
ENSMUSG00000024999	2424
ENSMUSG00000025001	2466
ENSMUSG00000025002	1473
ENSMUSG00000025003	1473
ENSMUSG00000025004	1563
ENSMUSG00000025006	2817
ENSMUSG00000025007	2388
ENSMUSG00000025008	1788
ENSMUSG00000025010	1140
ENSMUSG00000025013	3039
ENSMUSG00000025014	1593
ENSMUSG00000025016	1764
ENSMUSG00000025017	2436
ENSMUSG00000025019	1302
ENSMUSG00000025020	4596
ENSMUSG00000025024	717
ENSMUSG00000025025	888
ENSMUSG00000025026	2121
ENSMUSG00000025027	2001
ENSMUSG00000025034	1656
ENSMUSG00000025035	549
ENSMUSG00000025036	969
ENSMUSG00000025037	1581
ENSMUSG00000025038	2253
ENSMUSG00000025040	468
ENSMUSG00000025041	1761
ENSMUSG00000025043	570
ENSMUSG00000025044	1377
ENSMUSG00000025047	5589
ENSMUSG00000025049	2406
ENSMUSG00000025050	1062
ENSMUSG00000025051	702
ENSMUSG00000025056	1419
ENSMUSG00000025058	897
ENSMUSG00000025059	1680
ENSMUSG00000025060	3702
ENSMUSG00000025064	4413
ENSMUSG00000025066	960
ENSMUSG00000025068	723
ENSMUSG00000025069	747
ENSMUSG00000025075	1665
ENSMUSG00000025076	912
ENSMUSG00000025077	3144
ENSMUSG00000025078	2178
ENSMUSG00000025081	3519
ENSMUSG00000025082	2376
ENSMUSG00000025083	2532
ENSMUSG00000025085	2586
ENSMUSG00000025086	1017
ENSMUSG00000025089	1407
ENSMUSG00000025090	804
ENSMUSG00000025091	1449
ENSMUSG00000025092	2028
ENSMUSG00000025094	1554
ENSMUSG00000025102	381
ENSMUSG00000025103	1467
ENSMUSG00000025104	618
ENSMUSG00000025105	2973
ENSMUSG00000025127	1458
ENSMUSG00000025128	1068
ENSMUSG00000025129	465
ENSMUSG00000025130	1530
ENSMUSG00000025132	615
ENSMUSG00000025133	2895
ENSMUSG00000025134	768
ENSMUSG00000025135	255
ENSMUSG00000025137	1215
ENSMUSG00000025138	1209
ENSMUSG00000025139	825
ENSMUSG00000025140	930
ENSMUSG00000025141	462
ENSMUSG00000025142	1653
ENSMUSG00000025144	366
ENSMUSG00000025145	2013
ENSMUSG00000025147	708
ENSMUSG00000025150	735
ENSMUSG00000025151	2328
ENSMUSG00000025153	7515
ENSMUSG00000025154	1485
ENSMUSG00000025155	1449
ENSMUSG00000025156	1581
ENSMUSG00000025157	1086
ENSMUSG00000025158	999
ENSMUSG00000025159	3096
ENSMUSG00000025161	1413
ENSMUSG00000025162	1248
ENSMUSG00000025163	633
ENSMUSG00000025165	579
ENSMUSG00000025169	948
ENSMUSG00000025170	840
ENSMUSG00000025171	684
ENSMUSG00000025172	987
ENSMUSG00000025173	1035
ENSMUSG00000025175	930
ENSMUSG00000025176	966
ENSMUSG00000025178	1440
ENSMUSG00000025184	2328
ENSMUSG00000025185	2277
ENSMUSG00000025188	2139
ENSMUSG00000025189	2856
ENSMUSG00000025190	1242
ENSMUSG00000025192	1821
ENSMUSG00000025193	819
ENSMUSG00000025194	4632
ENSMUSG00000025195	4743
ENSMUSG00000025196	1374
ENSMUSG00000025197	1485
ENSMUSG00000025198	1047
ENSMUSG00000025199	2238
ENSMUSG00000025200	1614
ENSMUSG00000025202	1080
ENSMUSG00000025203	1077
ENSMUSG00000025204	561
ENSMUSG00000025207	2514
ENSMUSG00000025208	480
ENSMUSG00000025209	2058
ENSMUSG00000025212	966
ENSMUSG00000025213	942
ENSMUSG00000025215	1002
ENSMUSG00000025216	849
ENSMUSG00000025217	1818
ENSMUSG00000025218	1722
ENSMUSG00000025219	807
ENSMUSG00000025220	2751
ENSMUSG00000025221	813
ENSMUSG00000025223	1236
ENSMUSG00000025224	5586
ENSMUSG00000025225	2700
ENSMUSG00000025226	903
ENSMUSG00000025227	1560
ENSMUSG00000025228	1131
ENSMUSG00000025229	909
ENSMUSG00000025231	1458
ENSMUSG00000025232	1587
ENSMUSG00000025234	1668
ENSMUSG00000025235	1563
ENSMUSG00000025236	1491
ENSMUSG00000025237	1893
ENSMUSG00000025239	2007
ENSMUSG00000025240	1764
ENSMUSG00000025241	4314
ENSMUSG00000025243	1908
ENSMUSG00000025245	900
ENSMUSG00000025246	1584
ENSMUSG00000025255	10821
ENSMUSG00000025257	1140
ENSMUSG00000025260	816
ENSMUSG00000025261	13137
ENSMUSG00000025262	3276
ENSMUSG00000025264	588
ENSMUSG00000025265	2883
ENSMUSG00000025266	1734
ENSMUSG00000025268	1851
ENSMUSG00000025269	1572
ENSMUSG00000025270	1764
ENSMUSG00000025271	1416
ENSMUSG00000025272	6264
ENSMUSG00000025277	1011
ENSMUSG00000025278	7809
ENSMUSG00000025279	933
ENSMUSG00000025280	4173
ENSMUSG00000025283	537
ENSMUSG00000025287	1320
ENSMUSG00000025288	1290
ENSMUSG00000025289	825
ENSMUSG00000025290	402
ENSMUSG00000025314	4053
ENSMUSG00000025316	1647
ENSMUSG00000025317	900
ENSMUSG00000025318	2235
ENSMUSG00000025321	2304
ENSMUSG00000025323	2349
ENSMUSG00000025324	4527
ENSMUSG00000025326	2613
ENSMUSG00000025328	1995
ENSMUSG00000025329	1989
ENSMUSG00000025330	2001
ENSMUSG00000025332	4665
ENSMUSG00000025333	1218
ENSMUSG00000025337	753
ENSMUSG00000025340	1476
ENSMUSG00000025347	735
ENSMUSG00000025348	3411
ENSMUSG00000025350	957
ENSMUSG00000025351	717
ENSMUSG00000025352	1218
ENSMUSG00000025353	462
ENSMUSG00000025354	2112
ENSMUSG00000025355	1584
ENSMUSG00000025357	2193
ENSMUSG00000025358	1041
ENSMUSG00000025359	1881
ENSMUSG00000025362	348
ENSMUSG00000025364	1185
ENSMUSG00000025366	3279
ENSMUSG00000025369	3642
ENSMUSG00000025370	2367
ENSMUSG00000025371	603
ENSMUSG00000025372	1608
ENSMUSG00000025373	954
ENSMUSG00000025374	687
ENSMUSG00000025375	4125
ENSMUSG00000025377	1722
ENSMUSG00000025380	1479
ENSMUSG00000025381	549
ENSMUSG00000025383	591
ENSMUSG00000025384	2640
ENSMUSG00000025386	264
ENSMUSG00000025389	792
ENSMUSG00000025393	1590
ENSMUSG00000025395	1257
ENSMUSG00000025396	954
ENSMUSG00000025400	351
ENSMUSG00000025401	3132
ENSMUSG00000025402	1578
ENSMUSG00000025403	1515
ENSMUSG00000025404	3135
ENSMUSG00000025405	1059
ENSMUSG00000025407	3336
ENSMUSG00000025408	507
ENSMUSG00000025409	3018
ENSMUSG00000025410	1209
ENSMUSG00000025413	1161
ENSMUSG00000025417	1266
ENSMUSG00000025418	924
ENSMUSG00000025420	1620
ENSMUSG00000025421	780
ENSMUSG00000025422	3561
ENSMUSG00000025423	1866
ENSMUSG00000025425	1239
ENSMUSG00000025427	1044
ENSMUSG00000025428	1662
ENSMUSG00000025429	1005
ENSMUSG00000025431	735
ENSMUSG00000025432	2460
ENSMUSG00000025433	726
ENSMUSG00000025436	741
ENSMUSG00000025437	2730
ENSMUSG00000025439	726
ENSMUSG00000025451	1455
ENSMUSG00000025453	2508
ENSMUSG00000025461	2970
ENSMUSG00000025464	1515
ENSMUSG00000025465	873
ENSMUSG00000025466	471
ENSMUSG00000025467	450
ENSMUSG00000025468	681
ENSMUSG00000025469	615
ENSMUSG00000025470	753
ENSMUSG00000025473	2481
ENSMUSG00000025474	2718
ENSMUSG00000025475	1737
ENSMUSG00000025477	1269
ENSMUSG00000025478	1782
ENSMUSG00000025479	1482
ENSMUSG00000025480	990
ENSMUSG00000025481	426
ENSMUSG00000025482	843
ENSMUSG00000025484	336
ENSMUSG00000025485	1593
ENSMUSG00000025486	774
ENSMUSG00000025487	1131
ENSMUSG00000025488	213
ENSMUSG00000025489	405
ENSMUSG00000025491	321
ENSMUSG00000025492	414
ENSMUSG00000025494	1230
ENSMUSG00000025495	1422
ENSMUSG00000025496	1164
ENSMUSG00000025497	2496
ENSMUSG00000025498	1374
ENSMUSG00000025499	570
ENSMUSG00000025500	2025
ENSMUSG00000025503	1014
ENSMUSG00000025504	2190
ENSMUSG00000025505	372
ENSMUSG00000025507	2748
ENSMUSG00000025508	348
ENSMUSG00000025509	1461
ENSMUSG00000025510	762
ENSMUSG00000025511	717
ENSMUSG00000025512	1191
ENSMUSG00000025515	2770
ENSMUSG00000025519	1884
ENSMUSG00000025521	801
ENSMUSG00000025525	798
ENSMUSG00000025527	2235
ENSMUSG00000025528	840
ENSMUSG00000025529	2418
ENSMUSG00000025531	1989
ENSMUSG00000025532	447
ENSMUSG00000025533	1395
ENSMUSG00000025534	1947
ENSMUSG00000025537	1167
ENSMUSG00000025538	927
ENSMUSG00000025544	1989
ENSMUSG00000025545	1017
ENSMUSG00000025551	759
ENSMUSG00000025555	3147
ENSMUSG00000025557	2130
ENSMUSG00000025558	6342
ENSMUSG00000025571	5703
ENSMUSG00000025572	2433
ENSMUSG00000025573	759
ENSMUSG00000025574	702
ENSMUSG00000025575	1323
ENSMUSG00000025576	1125
ENSMUSG00000025577	1560
ENSMUSG00000025578	1089
ENSMUSG00000025579	2862
ENSMUSG00000025580	1236
ENSMUSG00000025582	1299
ENSMUSG00000025583	4008
ENSMUSG00000025584	2472
ENSMUSG00000025586	1689
ENSMUSG00000025588	873
ENSMUSG00000025591	666
ENSMUSG00000025592	1905
ENSMUSG00000025597	2154
ENSMUSG00000025602	1926
ENSMUSG00000025607	2616
ENSMUSG00000025608	1512
ENSMUSG00000025609	2208
ENSMUSG00000025610	429
ENSMUSG00000025612	2220
ENSMUSG00000025613	1647
ENSMUSG00000025616	2478
ENSMUSG00000025626	1095
ENSMUSG00000025630	657
ENSMUSG00000025645	1221
ENSMUSG00000025646	2358
ENSMUSG00000025647	711
ENSMUSG00000025648	1410
ENSMUSG00000025650	8835
ENSMUSG00000025651	1443
ENSMUSG00000025652	510
ENSMUSG00000025656	1683
ENSMUSG00000025658	3099
ENSMUSG00000025665	2583
ENSMUSG00000025666	546
ENSMUSG00000025701	2025
ENSMUSG00000025702	1707
ENSMUSG00000025716	4866
ENSMUSG00000025722	1116
ENSMUSG00000025723	396
ENSMUSG00000025724	744
ENSMUSG00000025726	1947
ENSMUSG00000025727	1716
ENSMUSG00000025728	1926
ENSMUSG00000025730	846
ENSMUSG00000025731	615
ENSMUSG00000025732	483
ENSMUSG00000025733	1863
ENSMUSG00000025735	1122
ENSMUSG00000025736	951
ENSMUSG00000025737	2373
ENSMUSG00000025738	1440
ENSMUSG00000025739	204
ENSMUSG00000025742	957
ENSMUSG00000025743	1329
ENSMUSG00000025745	2292
ENSMUSG00000025746	636
ENSMUSG00000025747	924
ENSMUSG00000025754	3369
ENSMUSG00000025757	2517
ENSMUSG00000025758	2778
ENSMUSG00000025759	1560
ENSMUSG00000025762	1112
ENSMUSG00000025764	2505
ENSMUSG00000025766	579
ENSMUSG00000025774	882
ENSMUSG00000025776	1503
ENSMUSG00000025777	1077
ENSMUSG00000025779	483
ENSMUSG00000025780	2859
ENSMUSG00000025781	897
ENSMUSG00000025782	2799
ENSMUSG00000025783	321
ENSMUSG00000025784	609
ENSMUSG00000025785	876
ENSMUSG00000025786	900
ENSMUSG00000025787	2013
ENSMUSG00000025789	1128
ENSMUSG00000025790	2133
ENSMUSG00000025791	1743
ENSMUSG00000025792	864
ENSMUSG00000025793	2331
ENSMUSG00000025794	654
ENSMUSG00000025795	699
ENSMUSG00000025804	1068
ENSMUSG00000025808	1116
ENSMUSG00000025809	2397
ENSMUSG00000025810	2772
ENSMUSG00000025812	4005
ENSMUSG00000025813	1065
ENSMUSG00000025815	2766
ENSMUSG00000025816	1431
ENSMUSG00000025817	657
ENSMUSG00000025821	2001
ENSMUSG00000025823	1926
ENSMUSG00000025825	630
ENSMUSG00000025838	1458
ENSMUSG00000025839	1440
ENSMUSG00000025854	1740
ENSMUSG00000025855	1146
ENSMUSG00000025856	636
ENSMUSG00000025857	2562
ENSMUSG00000025858	984
ENSMUSG00000025860	1491
ENSMUSG00000025862	3807
ENSMUSG00000025867	405
ENSMUSG00000025868	321
ENSMUSG00000025869	546
ENSMUSG00000025870	732
ENSMUSG00000025871	912
ENSMUSG00000025872	1056
ENSMUSG00000025873	1338
ENSMUSG00000025875	856
ENSMUSG00000025876	2697
ENSMUSG00000025877	2769
ENSMUSG00000025878	2184
ENSMUSG00000025880	1281
ENSMUSG00000025885	5535
ENSMUSG00000025887	1260
ENSMUSG00000025888	1209
ENSMUSG00000025889	423
ENSMUSG00000025892	2709
ENSMUSG00000025893	1824
ENSMUSG00000025894	930
ENSMUSG00000025898	2664
ENSMUSG00000025899	1995
ENSMUSG00000025900	6288
ENSMUSG00000025902	1260
ENSMUSG00000025903	693
ENSMUSG00000025905	1143
ENSMUSG00000025907	4767
ENSMUSG00000025909	1554
ENSMUSG00000025911	1398
ENSMUSG00000025912	2256
ENSMUSG00000025915	1491
ENSMUSG00000025916	1074
ENSMUSG00000025917	1005
ENSMUSG00000025920	1713
ENSMUSG00000025921	1026
ENSMUSG00000025925	1266
ENSMUSG00000025927	1380
ENSMUSG00000025929	477
ENSMUSG00000025930	606
ENSMUSG00000025931	1065
ENSMUSG00000025932	1776
ENSMUSG00000025933	438
ENSMUSG00000025934	666
ENSMUSG00000025935	1125
ENSMUSG00000025937	867
ENSMUSG00000025938	2553
ENSMUSG00000025939	543
ENSMUSG00000025940	765
ENSMUSG00000025945	525
ENSMUSG00000025946	1641
ENSMUSG00000025949	6294
ENSMUSG00000025950	1245
ENSMUSG00000025952	528
ENSMUSG00000025955	969
ENSMUSG00000025956	657
ENSMUSG00000025958	1026
ENSMUSG00000025959	906
ENSMUSG00000025961	504
ENSMUSG00000025962	2070
ENSMUSG00000025963	1503
ENSMUSG00000025964	2514
ENSMUSG00000025967	678
ENSMUSG00000025968	2184
ENSMUSG00000025969	2796
ENSMUSG00000025971	876
