Ensembl.Gene.ID	CDS.Length
ENSDARG00000016065	2712
ENSDARG00000016074	987
ENSDARG00000016080	1323
ENSDARG00000016081	660
ENSDARG00000016084	834
ENSDARG00000016085	1167
ENSDARG00000016086	2196
ENSDARG00000016088	612
ENSDARG00000016089	2475
ENSDARG00000016093	1251
ENSDARG00000016095	1419
ENSDARG00000016112	2292
ENSDARG00000016117	1854
ENSDARG00000016122	381
ENSDARG00000016128	1257
ENSDARG00000016132	1806
ENSDARG00000016138	528
ENSDARG00000016139	1692
ENSDARG00000016141	1878
ENSDARG00000016143	1224
ENSDARG00000016153	2601
ENSDARG00000016154	1125
ENSDARG00000016156	1140
ENSDARG00000016160	1038
ENSDARG00000016161	2082
ENSDARG00000016163	2694
ENSDARG00000016173	1632
ENSDARG00000016177	2835
ENSDARG00000016181	3531
ENSDARG00000016188	4359
ENSDARG00000016200	1047
ENSDARG00000016207	915
ENSDARG00000016212	6054
ENSDARG00000016213	933
ENSDARG00000016227	1068
ENSDARG00000016231	723
ENSDARG00000016233	921
ENSDARG00000016238	573
ENSDARG00000016239	1137
ENSDARG00000016253	609
ENSDARG00000016255	663
ENSDARG00000016256	513
ENSDARG00000016260	2031
ENSDARG00000016263	2235
ENSDARG00000016280	519
ENSDARG00000016290	2727
ENSDARG00000016301	1335
ENSDARG00000016302	3303
ENSDARG00000016304	1158
ENSDARG00000016307	861
ENSDARG00000016311	6294
ENSDARG00000016318	726
ENSDARG00000016319	2022
ENSDARG00000016336	1515
ENSDARG00000016337	1686
ENSDARG00000016343	630
ENSDARG00000016345	1440
ENSDARG00000016348	4812
ENSDARG00000016350	1392
ENSDARG00000016357	1683
ENSDARG00000016360	1769
ENSDARG00000016363	760
ENSDARG00000016364	1104
ENSDARG00000016368	489
ENSDARG00000016375	1683
ENSDARG00000016391	1683
ENSDARG00000016393	546
ENSDARG00000016396	561
ENSDARG00000016399	1671
ENSDARG00000016404	4067
ENSDARG00000016412	1365
ENSDARG00000016415	2778
ENSDARG00000016421	537
ENSDARG00000016427	1986
ENSDARG00000016429	3135
ENSDARG00000016439	1959
ENSDARG00000016443	2832
ENSDARG00000016447	1845
ENSDARG00000016448	3781
ENSDARG00000016454	1662
ENSDARG00000016457	1287
ENSDARG00000016460	1080
ENSDARG00000016463	474
ENSDARG00000016464	5307
ENSDARG00000016470	954
ENSDARG00000016474	1995
ENSDARG00000016477	1236
ENSDARG00000016479	1578
ENSDARG00000016480	1749
ENSDARG00000016481	1179
ENSDARG00000016483	1263
ENSDARG00000016484	1521
ENSDARG00000016490	3552
ENSDARG00000016494	1443
ENSDARG00000016496	1398
ENSDARG00000016505	1944
ENSDARG00000016513	1794
ENSDARG00000016514	1179
ENSDARG00000016516	525
ENSDARG00000016519	738
ENSDARG00000016526	1317
ENSDARG00000016527	7971
ENSDARG00000016528	2193
ENSDARG00000016531	1680
ENSDARG00000016532	4056
ENSDARG00000016536	2538
ENSDARG00000016538	1671
ENSDARG00000016541	1161
ENSDARG00000016543	1330
ENSDARG00000016545	1893
ENSDARG00000016548	3690
ENSDARG00000016551	3759
ENSDARG00000016570	1821
ENSDARG00000016573	4956
ENSDARG00000016584	1380
ENSDARG00000016594	1104
ENSDARG00000016598	1254
ENSDARG00000016605	1545
ENSDARG00000016607	960
ENSDARG00000016611	1254
ENSDARG00000016613	1095
ENSDARG00000016623	1272
ENSDARG00000016630	7059
ENSDARG00000016649	1062
ENSDARG00000016651	4911
ENSDARG00000016656	1005
ENSDARG00000016664	3042
ENSDARG00000016667	2985
ENSDARG00000016674	1134
ENSDARG00000016676	1065
ENSDARG00000016687	1980
ENSDARG00000016691	696
ENSDARG00000016695	1197
ENSDARG00000016699	3379
ENSDARG00000016704	861
ENSDARG00000016706	1773
ENSDARG00000016710	795
ENSDARG00000016718	1590
ENSDARG00000016721	1989
ENSDARG00000016724	768
ENSDARG00000016725	468
ENSDARG00000016730	612
ENSDARG00000016733	1107
ENSDARG00000016739	1896
ENSDARG00000016742	756
ENSDARG00000016743	1710
ENSDARG00000016745	1125
ENSDARG00000016749	2133
ENSDARG00000016750	4524
ENSDARG00000016753	3132
ENSDARG00000016754	327
ENSDARG00000016763	6942
ENSDARG00000016765	1026
ENSDARG00000016769	963
ENSDARG00000016771	2034
ENSDARG00000016773	645
ENSDARG00000016774	2049
ENSDARG00000016775	4584
ENSDARG00000016782	13425
ENSDARG00000016783	1068
ENSDARG00000016788	3573
ENSDARG00000016789	1992
ENSDARG00000016793	666
ENSDARG00000016794	1932
ENSDARG00000016809	1056
ENSDARG00000016811	3054
ENSDARG00000016815	2196
ENSDARG00000016818	1986
ENSDARG00000016825	4106
ENSDARG00000016830	1218
ENSDARG00000016835	2472
ENSDARG00000016837	465
ENSDARG00000016854	1092
ENSDARG00000016855	261
ENSDARG00000016856	1068
ENSDARG00000016858	1119
ENSDARG00000016864	1773
ENSDARG00000016866	1197
ENSDARG00000016867	1170
ENSDARG00000016868	2190
ENSDARG00000016871	1275
ENSDARG00000016875	2103
ENSDARG00000016886	600
ENSDARG00000016889	882
ENSDARG00000016897	1455
ENSDARG00000016903	1005
ENSDARG00000016904	1287
ENSDARG00000016908	1314
ENSDARG00000016918	2457
ENSDARG00000016923	1665
ENSDARG00000016934	1608
ENSDARG00000016936	16848
ENSDARG00000016939	2307
ENSDARG00000016951	627
ENSDARG00000016963	1386
ENSDARG00000016964	777
ENSDARG00000016968	2019
ENSDARG00000016977	1710
ENSDARG00000016979	1413
ENSDARG00000016981	2739
ENSDARG00000016994	2112
ENSDARG00000016999	624
ENSDARG00000017004	6210
ENSDARG00000017006	3867
ENSDARG00000017007	1797
ENSDARG00000017010	978
ENSDARG00000017014	768
ENSDARG00000017023	2100
ENSDARG00000017034	1452
ENSDARG00000017036	4602
ENSDARG00000017037	1807
ENSDARG00000017038	1473
ENSDARG00000017047	1938
ENSDARG00000017049	1467
ENSDARG00000017055	1098
ENSDARG00000017058	2253
ENSDARG00000017067	1026
ENSDARG00000017078	672
ENSDARG00000017084	435
ENSDARG00000017086	918
ENSDARG00000017093	609
ENSDARG00000017105	1338
ENSDARG00000017107	1191
ENSDARG00000017108	1482
ENSDARG00000017111	831
ENSDARG00000017115	942
ENSDARG00000017119	1164
ENSDARG00000017121	1071
ENSDARG00000017126	1866
ENSDARG00000017127	336
ENSDARG00000017128	6138
ENSDARG00000017140	1053
ENSDARG00000017141	2220
ENSDARG00000017143	1896
ENSDARG00000017154	1485
ENSDARG00000017155	1329
ENSDARG00000017162	1674
ENSDARG00000017163	438
ENSDARG00000017165	2025
ENSDARG00000017168	1170
ENSDARG00000017173	2154
ENSDARG00000017174	831
ENSDARG00000017180	3837
ENSDARG00000017188	2676
ENSDARG00000017193	864
ENSDARG00000017195	1152
ENSDARG00000017199	2511
ENSDARG00000017211	6663
ENSDARG00000017217	1329
ENSDARG00000017219	1905
ENSDARG00000017220	2757
ENSDARG00000017229	3363
ENSDARG00000017230	1596
ENSDARG00000017234	1182
ENSDARG00000017235	468
ENSDARG00000017240	1536
ENSDARG00000017242	2604
ENSDARG00000017244	8856
ENSDARG00000017246	447
ENSDARG00000017251	696
ENSDARG00000017254	1014
ENSDARG00000017255	681
ENSDARG00000017261	957
ENSDARG00000017266	1422
ENSDARG00000017272	924
ENSDARG00000017274	1065
ENSDARG00000017294	1068
ENSDARG00000017299	405
ENSDARG00000017311	2013
ENSDARG00000017312	2210
ENSDARG00000017314	801
ENSDARG00000017315	1668
ENSDARG00000017316	1536
ENSDARG00000017320	921
ENSDARG00000017321	4074
ENSDARG00000017329	1053
ENSDARG00000017337	561
ENSDARG00000017338	5196
ENSDARG00000017340	378
ENSDARG00000017354	2955
ENSDARG00000017355	834
ENSDARG00000017359	1029
ENSDARG00000017365	1956
ENSDARG00000017366	2469
ENSDARG00000017367	2685
ENSDARG00000017369	2295
ENSDARG00000017385	528
ENSDARG00000017386	2007
ENSDARG00000017388	729
ENSDARG00000017391	2790
ENSDARG00000017397	3270
ENSDARG00000017398	2148
ENSDARG00000017400	1098
ENSDARG00000017422	1248
ENSDARG00000017423	2298
ENSDARG00000017425	5880
ENSDARG00000017427	3351
ENSDARG00000017429	4791
ENSDARG00000017431	1878
ENSDARG00000017437	3240
ENSDARG00000017439	1851
ENSDARG00000017441	456
ENSDARG00000017444	1965
ENSDARG00000017445	978
ENSDARG00000017446	1179
ENSDARG00000017454	1269
ENSDARG00000017466	2388
ENSDARG00000017474	636
ENSDARG00000017489	288
ENSDARG00000017490	1659
ENSDARG00000017494	1503
ENSDARG00000017500	4209
ENSDARG00000017504	1686
ENSDARG00000017522	2844
ENSDARG00000017525	2025
ENSDARG00000017532	1779
ENSDARG00000017537	1035
ENSDARG00000017542	444
ENSDARG00000017562	1527
ENSDARG00000017565	1851
ENSDARG00000017569	750
ENSDARG00000017571	1701
ENSDARG00000017577	786
ENSDARG00000017579	2079
ENSDARG00000017590	855
ENSDARG00000017591	13872
ENSDARG00000017595	1314
ENSDARG00000017602	993
ENSDARG00000017605	1086
ENSDARG00000017606	471
ENSDARG00000017612	690
ENSDARG00000017615	903
ENSDARG00000017617	1521
ENSDARG00000017624	1494
ENSDARG00000017634	714
ENSDARG00000017636	1206
ENSDARG00000017649	2187
ENSDARG00000017653	522
ENSDARG00000017657	780
ENSDARG00000017658	1083
ENSDARG00000017659	1035
ENSDARG00000017661	2454
ENSDARG00000017665	2226
ENSDARG00000017673	1557
ENSDARG00000017675	2061
ENSDARG00000017676	1974
ENSDARG00000017681	2025
ENSDARG00000017687	636
ENSDARG00000017696	2262
ENSDARG00000017703	939
ENSDARG00000017708	1806
ENSDARG00000017710	480
ENSDARG00000017720	2574
ENSDARG00000017722	1356
ENSDARG00000017728	912
ENSDARG00000017739	1008
ENSDARG00000017740	2256
ENSDARG00000017741	1434
ENSDARG00000017742	2733
ENSDARG00000017744	3600
ENSDARG00000017748	4014
ENSDARG00000017757	3297
ENSDARG00000017762	2691
ENSDARG00000017772	1002
ENSDARG00000017773	1854
ENSDARG00000017775	420
ENSDARG00000017780	1443
ENSDARG00000017781	783
ENSDARG00000017785	917
ENSDARG00000017790	1632
ENSDARG00000017794	921
ENSDARG00000017795	1995
ENSDARG00000017798	5391
ENSDARG00000017799	2369
ENSDARG00000017803	1266
ENSDARG00000017809	1347
ENSDARG00000017811	834
ENSDARG00000017813	1701
ENSDARG00000017821	1152
ENSDARG00000017834	2352
ENSDARG00000017835	1986
ENSDARG00000017841	3693
ENSDARG00000017842	1875
ENSDARG00000017843	777
ENSDARG00000017844	597
ENSDARG00000017853	2079
ENSDARG00000017860	516
ENSDARG00000017874	1503
ENSDARG00000017880	780
ENSDARG00000017882	984
ENSDARG00000017884	1110
ENSDARG00000017886	3441
ENSDARG00000017891	1677
ENSDARG00000017901	7647
ENSDARG00000017905	849
ENSDARG00000017910	1236
ENSDARG00000017917	621
ENSDARG00000017927	1089
ENSDARG00000017928	1059
ENSDARG00000017929	4518
ENSDARG00000017931	2679
ENSDARG00000017947	1556
ENSDARG00000017953	1923
ENSDARG00000017960	966
ENSDARG00000017982	1395
ENSDARG00000017983	1023
ENSDARG00000017984	1191
ENSDARG00000017985	594
ENSDARG00000017986	11871
ENSDARG00000017988	2850
ENSDARG00000017994	807
ENSDARG00000018000	1635
ENSDARG00000018002	989
ENSDARG00000018004	945
ENSDARG00000018006	1278
ENSDARG00000018008	1416
ENSDARG00000018010	1191
ENSDARG00000018022	2811
ENSDARG00000018025	2061
ENSDARG00000018032	5877
ENSDARG00000018040	1242
ENSDARG00000018047	972
ENSDARG00000018048	657
ENSDARG00000018049	2481
ENSDARG00000018060	2175
ENSDARG00000018061	1317
ENSDARG00000018065	1065
ENSDARG00000018066	2664
ENSDARG00000018069	963
ENSDARG00000018073	1023
ENSDARG00000018077	399
ENSDARG00000018096	3738
ENSDARG00000018105	1365
ENSDARG00000018106	1362
ENSDARG00000018107	678
ENSDARG00000018109	489
ENSDARG00000018110	2010
ENSDARG00000018111	2628
ENSDARG00000018121	3375
ENSDARG00000018124	1512
ENSDARG00000018145	495
ENSDARG00000018146	576
ENSDARG00000018149	1617
ENSDARG00000018153	1182
ENSDARG00000018159	2076
ENSDARG00000018162	2265
ENSDARG00000018165	2403
ENSDARG00000018174	1068
ENSDARG00000018178	1836
ENSDARG00000018179	1509
ENSDARG00000018181	1131
ENSDARG00000018190	1026
ENSDARG00000018192	8469
ENSDARG00000018206	1212
ENSDARG00000018228	1557
ENSDARG00000018241	1314
ENSDARG00000018257	4050
ENSDARG00000018259	3072
ENSDARG00000018260	1299
ENSDARG00000018263	1668
ENSDARG00000018264	1290
ENSDARG00000018266	2760
ENSDARG00000018270	1458
ENSDARG00000018272	3378
ENSDARG00000018281	906
ENSDARG00000018283	558
ENSDARG00000018285	1614
ENSDARG00000018296	3813
ENSDARG00000018301	780
ENSDARG00000018303	1485
ENSDARG00000018312	777
ENSDARG00000018319	810
ENSDARG00000018321	810
ENSDARG00000018325	2271
ENSDARG00000018327	825
ENSDARG00000018328	582
ENSDARG00000018329	3324
ENSDARG00000018334	372
ENSDARG00000018342	1725
ENSDARG00000018351	1194
ENSDARG00000018361	906
ENSDARG00000018382	2139
ENSDARG00000018383	948
ENSDARG00000018393	3258
ENSDARG00000018397	582
ENSDARG00000018399	1521
ENSDARG00000018404	1296
ENSDARG00000018411	1380
ENSDARG00000018418	1629
ENSDARG00000018423	2622
ENSDARG00000018425	1452
ENSDARG00000018426	1626
ENSDARG00000018432	798
ENSDARG00000018441	2934
ENSDARG00000018459	555
ENSDARG00000018460	1152
ENSDARG00000018461	540
ENSDARG00000018476	1614
ENSDARG00000018478	1272
ENSDARG00000018485	1518
ENSDARG00000018491	1929
ENSDARG00000018492	1692
ENSDARG00000018494	846
ENSDARG00000018506	1632
ENSDARG00000018508	2256
ENSDARG00000018516	1404
ENSDARG00000018521	939
ENSDARG00000018524	1614
ENSDARG00000018529	1191
ENSDARG00000018530	1194
ENSDARG00000018534	1962
ENSDARG00000018542	1035
ENSDARG00000018553	2994
ENSDARG00000018559	2760
ENSDARG00000018562	903
ENSDARG00000018566	8160
ENSDARG00000018569	1170
ENSDARG00000018574	1203
ENSDARG00000018587	1020
ENSDARG00000018593	987
ENSDARG00000018600	1824
ENSDARG00000018602	651
ENSDARG00000018611	798
ENSDARG00000018616	1077
ENSDARG00000018618	1677
ENSDARG00000018619	1209
ENSDARG00000018621	1890
ENSDARG00000018623	2217
ENSDARG00000018627	540
ENSDARG00000018637	207
ENSDARG00000018643	594
ENSDARG00000018650	1503
ENSDARG00000018653	1080
ENSDARG00000018658	1155
ENSDARG00000018671	1235
ENSDARG00000018681	1410
ENSDARG00000018687	3114
ENSDARG00000018688	1227
ENSDARG00000018691	3228
ENSDARG00000018693	2682
ENSDARG00000018698	1767
ENSDARG00000018716	3708
ENSDARG00000018721	1902
ENSDARG00000018726	2106
ENSDARG00000018738	2316
ENSDARG00000018742	5538
ENSDARG00000018743	693
ENSDARG00000018744	712
ENSDARG00000018750	3213
ENSDARG00000018757	1206
ENSDARG00000018765	1302
ENSDARG00000018770	1383
ENSDARG00000018773	5397
ENSDARG00000018782	6039
ENSDARG00000018787	690
ENSDARG00000018788	1146
ENSDARG00000018797	522
ENSDARG00000018809	1239
ENSDARG00000018814	2211
ENSDARG00000018817	813
ENSDARG00000018820	8322
ENSDARG00000018825	948
ENSDARG00000018840	2331
ENSDARG00000018846	1101
ENSDARG00000018853	1173
ENSDARG00000018854	2718
ENSDARG00000018856	2313
ENSDARG00000018871	1209
ENSDARG00000018881	801
ENSDARG00000018882	3381
ENSDARG00000018890	846
ENSDARG00000018891	924
ENSDARG00000018896	1821
ENSDARG00000018898	645
ENSDARG00000018902	1752
ENSDARG00000018903	966
ENSDARG00000018904	2154
ENSDARG00000018907	6741
ENSDARG00000018913	1302
ENSDARG00000018914	1290
ENSDARG00000018918	2001
ENSDARG00000018921	783
ENSDARG00000018923	13029
ENSDARG00000018936	708
ENSDARG00000018944	975
ENSDARG00000018953	822
ENSDARG00000018956	1476
ENSDARG00000018958	378
ENSDARG00000018961	1896
ENSDARG00000018966	915
ENSDARG00000018967	2955
ENSDARG00000018968	1518
ENSDARG00000018971	1140
ENSDARG00000018973	1896
ENSDARG00000018976	1677
ENSDARG00000018980	1359
ENSDARG00000018984	1428
ENSDARG00000018985	990
ENSDARG00000018989	2523
ENSDARG00000018997	402
ENSDARG00000019000	3651
ENSDARG00000019001	2065
ENSDARG00000019004	1533
ENSDARG00000019008	1227
ENSDARG00000019013	972
ENSDARG00000019025	1635
ENSDARG00000019033	993
ENSDARG00000019038	2268
ENSDARG00000019060	852
ENSDARG00000019062	453
ENSDARG00000019063	13446
ENSDARG00000019081	1008
ENSDARG00000019093	996
ENSDARG00000019096	519
ENSDARG00000019098	771
ENSDARG00000019103	3138
ENSDARG00000019113	651
ENSDARG00000019116	930
ENSDARG00000019117	1098
ENSDARG00000019122	792
ENSDARG00000019125	1857
ENSDARG00000019128	747
ENSDARG00000019130	1974
ENSDARG00000019135	2340
ENSDARG00000019137	1110
ENSDARG00000019142	1134
ENSDARG00000019144	642
ENSDARG00000019156	1926
ENSDARG00000019160	1278
ENSDARG00000019179	1932
ENSDARG00000019181	927
ENSDARG00000019185	1845
ENSDARG00000019188	519
ENSDARG00000019191	2469
ENSDARG00000019195	1980
ENSDARG00000019205	3144
ENSDARG00000019207	915
ENSDARG00000019208	4380
ENSDARG00000019213	1323
ENSDARG00000019222	651
ENSDARG00000019223	756
ENSDARG00000019228	1107
ENSDARG00000019230	801
ENSDARG00000019231	7548
ENSDARG00000019233	2133
ENSDARG00000019235	2583
ENSDARG00000019236	1503
ENSDARG00000019239	2334
ENSDARG00000019250	1002
ENSDARG00000019253	1311
ENSDARG00000019260	960
ENSDARG00000019265	2376
ENSDARG00000019274	798
ENSDARG00000019278	750
ENSDARG00000019280	2400
ENSDARG00000019293	1230
ENSDARG00000019294	678
ENSDARG00000019299	4296
ENSDARG00000019300	2895
ENSDARG00000019302	444
ENSDARG00000019304	1578
ENSDARG00000019307	1107
ENSDARG00000019311	2496
ENSDARG00000019312	642
ENSDARG00000019316	5400
ENSDARG00000019326	1074
ENSDARG00000019328	5712
ENSDARG00000019332	837
ENSDARG00000019335	681
ENSDARG00000019338	1113
ENSDARG00000019339	468
ENSDARG00000019341	1692
ENSDARG00000019342	1557
ENSDARG00000019345	2169
ENSDARG00000019353	876
ENSDARG00000019355	690
ENSDARG00000019357	384
ENSDARG00000019360	2319
ENSDARG00000019362	1725
ENSDARG00000019364	1085
ENSDARG00000019365	1368
ENSDARG00000019367	1233
ENSDARG00000019371	3819
ENSDARG00000019383	5127
ENSDARG00000019392	2358
ENSDARG00000019396	618
ENSDARG00000019398	741
ENSDARG00000019404	480
ENSDARG00000019406	894
ENSDARG00000019417	480
ENSDARG00000019418	1284
ENSDARG00000019420	1083
ENSDARG00000019426	9264
ENSDARG00000019438	1134
ENSDARG00000019442	2958
ENSDARG00000019444	507
ENSDARG00000019451	2112
ENSDARG00000019457	1356
ENSDARG00000019459	1545
ENSDARG00000019484	900
ENSDARG00000019487	855
ENSDARG00000019492	1146
ENSDARG00000019496	855
ENSDARG00000019498	1560
ENSDARG00000019501	6810
ENSDARG00000019503	627
ENSDARG00000019507	2211
ENSDARG00000019516	1586
ENSDARG00000019521	2685
ENSDARG00000019525	1287
ENSDARG00000019526	1398
ENSDARG00000019529	3042
ENSDARG00000019530	1989
ENSDARG00000019532	1335
ENSDARG00000019541	1689
ENSDARG00000019549	1359
ENSDARG00000019556	2388
ENSDARG00000019564	3075
ENSDARG00000019566	1053
ENSDARG00000019572	1089
ENSDARG00000019579	1320
ENSDARG00000019581	2874
ENSDARG00000019585	729
ENSDARG00000019588	600
ENSDARG00000019591	456
ENSDARG00000019595	639
ENSDARG00000019596	3276
ENSDARG00000019601	10932
ENSDARG00000019613	1293
ENSDARG00000019614	2388
ENSDARG00000019636	924
ENSDARG00000019644	1005
ENSDARG00000019646	600
ENSDARG00000019651	897
ENSDARG00000019658	2139
ENSDARG00000019660	2253
ENSDARG00000019686	4332
ENSDARG00000019692	1368
ENSDARG00000019693	2436
ENSDARG00000019702	1092
ENSDARG00000019706	990
ENSDARG00000019707	1146
ENSDARG00000019709	765
ENSDARG00000019713	1671
ENSDARG00000019715	1017
ENSDARG00000019717	1263
ENSDARG00000019726	4668
ENSDARG00000019728	1584
ENSDARG00000019732	903
ENSDARG00000019741	973
ENSDARG00000019742	2475
ENSDARG00000019743	3657
ENSDARG00000019746	1089
ENSDARG00000019747	1125
ENSDARG00000019752	1041
ENSDARG00000019753	2316
ENSDARG00000019763	1020
ENSDARG00000019765	1254
ENSDARG00000019772	2538
ENSDARG00000019774	3252
ENSDARG00000019778	750
ENSDARG00000019782	812
ENSDARG00000019791	1539
ENSDARG00000019797	2154
ENSDARG00000019808	5928
ENSDARG00000019810	1896
ENSDARG00000019815	7443
ENSDARG00000019834	3813
ENSDARG00000019835	1041
ENSDARG00000019838	1482
ENSDARG00000019842	2724
ENSDARG00000019845	969
ENSDARG00000019856	3078
ENSDARG00000019861	1356
ENSDARG00000019874	2706
ENSDARG00000019877	936
ENSDARG00000019881	1215
ENSDARG00000019897	1356
ENSDARG00000019902	582
ENSDARG00000019907	1176
ENSDARG00000019917	2520
ENSDARG00000019920	1077
ENSDARG00000019924	678
ENSDARG00000019930	975
ENSDARG00000019932	2007
ENSDARG00000019941	963
ENSDARG00000019945	5805
ENSDARG00000019949	1314
ENSDARG00000019950	1986
ENSDARG00000019951	1185
ENSDARG00000019961	1647
ENSDARG00000019962	7434
ENSDARG00000019963	969
ENSDARG00000019969	1431
ENSDARG00000019973	1407
ENSDARG00000019976	837
ENSDARG00000019986	1086
ENSDARG00000019990	561
ENSDARG00000019995	1203
ENSDARG00000019998	1164
ENSDARG00000020000	2898
ENSDARG00000020001	1089
ENSDARG00000020007	4059
ENSDARG00000020008	2421
ENSDARG00000020009	3246
ENSDARG00000020015	321
ENSDARG00000020024	891
ENSDARG00000020028	4527
ENSDARG00000020031	648
ENSDARG00000020041	2892
ENSDARG00000020043	858
ENSDARG00000020046	2427
ENSDARG00000020053	1323
ENSDARG00000020054	4023
ENSDARG00000020057	3216
ENSDARG00000020072	2850
ENSDARG00000020077	2169
ENSDARG00000020079	1707
ENSDARG00000020080	2946
ENSDARG00000020084	8226
ENSDARG00000020085	1626
ENSDARG00000020086	1854
ENSDARG00000020101	1302
ENSDARG00000020102	1341
ENSDARG00000020107	1185
ENSDARG00000020114	1959
ENSDARG00000020122	849
ENSDARG00000020123	1860
ENSDARG00000020128	585
ENSDARG00000020131	1803
ENSDARG00000020133	471
ENSDARG00000020134	5385
ENSDARG00000020136	441
ENSDARG00000020143	1350
ENSDARG00000020149	1883
ENSDARG00000020158	1524
ENSDARG00000020164	999
ENSDARG00000020176	1401
ENSDARG00000020178	1488
ENSDARG00000020187	618
ENSDARG00000020191	2157
ENSDARG00000020197	894
ENSDARG00000020201	1593
ENSDARG00000020204	1782
ENSDARG00000020212	1587
ENSDARG00000020217	816
ENSDARG00000020218	1863
ENSDARG00000020219	2154
ENSDARG00000020224	1098
ENSDARG00000020228	987
ENSDARG00000020231	780
ENSDARG00000020232	738
ENSDARG00000020235	1992
ENSDARG00000020237	972
ENSDARG00000020239	2763
ENSDARG00000020241	879
ENSDARG00000020242	2055
ENSDARG00000020250	681
ENSDARG00000020252	1305
ENSDARG00000020258	1881
ENSDARG00000020261	639
ENSDARG00000020265	1470
ENSDARG00000020278	1464
ENSDARG00000020279	1821
ENSDARG00000020284	1836
ENSDARG00000020289	1920
ENSDARG00000020292	399
ENSDARG00000020298	498
ENSDARG00000020301	2112
ENSDARG00000020311	483
ENSDARG00000020326	3498
ENSDARG00000020328	3609
ENSDARG00000020332	342
ENSDARG00000020334	1785
ENSDARG00000020345	4431
ENSDARG00000020354	1101
ENSDARG00000020363	522
ENSDARG00000020364	1014
ENSDARG00000020371	1020
ENSDARG00000020377	2676
ENSDARG00000020387	819
ENSDARG00000020395	5040
ENSDARG00000020397	1197
ENSDARG00000020405	888
ENSDARG00000020417	702
ENSDARG00000020427	1227
ENSDARG00000020442	1200
ENSDARG00000020443	1718
ENSDARG00000020447	2220
ENSDARG00000020448	546
ENSDARG00000020449	1035
ENSDARG00000020450	1299
ENSDARG00000020454	912
ENSDARG00000020455	1020
ENSDARG00000020465	1782
ENSDARG00000020467	2568
ENSDARG00000020469	1737
ENSDARG00000020473	543
ENSDARG00000020475	648
ENSDARG00000020482	1326
ENSDARG00000020483	612
ENSDARG00000020488	2544
ENSDARG00000020493	1614
ENSDARG00000020494	963
ENSDARG00000020497	624
ENSDARG00000020504	411
ENSDARG00000020509	798
ENSDARG00000020521	2406
ENSDARG00000020527	1536
ENSDARG00000020529	1707
ENSDARG00000020541	1386
ENSDARG00000020544	897
ENSDARG00000020548	741
ENSDARG00000020573	2355
ENSDARG00000020574	3018
ENSDARG00000020581	5322
ENSDARG00000020594	2397
ENSDARG00000020595	1698
ENSDARG00000020596	1788
ENSDARG00000020600	882
ENSDARG00000020602	1650
ENSDARG00000020606	1401
ENSDARG00000020607	786
ENSDARG00000020609	615
ENSDARG00000020610	849
ENSDARG00000020611	1218
ENSDARG00000020618	789
ENSDARG00000020621	2844
ENSDARG00000020623	579
ENSDARG00000020625	3462
ENSDARG00000020642	1302
ENSDARG00000020645	1935
ENSDARG00000020647	2439
ENSDARG00000020655	1404
ENSDARG00000020656	2004
ENSDARG00000020676	2184
ENSDARG00000020679	801
ENSDARG00000020693	1644
ENSDARG00000020699	1923
ENSDARG00000020702	2442
ENSDARG00000020708	444
ENSDARG00000020711	1161
ENSDARG00000020718	1002
ENSDARG00000020730	2466
ENSDARG00000020738	1692
ENSDARG00000020741	2055
ENSDARG00000020744	1080
ENSDARG00000020746	1158
ENSDARG00000020749	2745
ENSDARG00000020758	906
ENSDARG00000020759	1920
ENSDARG00000020761	1224
ENSDARG00000020764	1134
ENSDARG00000020771	4053
ENSDARG00000020777	2346
ENSDARG00000020785	5616
ENSDARG00000020788	795
ENSDARG00000020794	954
ENSDARG00000020795	579
ENSDARG00000020798	786
ENSDARG00000020811	1323
ENSDARG00000020812	1718
ENSDARG00000020814	543
ENSDARG00000020820	1854
ENSDARG00000020822	564
ENSDARG00000020834	8328
ENSDARG00000020840	1419
ENSDARG00000020841	759
ENSDARG00000020845	5124
ENSDARG00000020847	2523
ENSDARG00000020850	1389
ENSDARG00000020853	1092
ENSDARG00000020857	1569
ENSDARG00000020863	1860
ENSDARG00000020866	768
ENSDARG00000020871	3897
ENSDARG00000020872	4251
ENSDARG00000020876	1230
ENSDARG00000020884	3594
ENSDARG00000020887	822
ENSDARG00000020890	1032
ENSDARG00000020891	1074
ENSDARG00000020893	990
ENSDARG00000020895	621
ENSDARG00000020898	1584
ENSDARG00000020901	1395
ENSDARG00000020913	1674
ENSDARG00000020924	3138
ENSDARG00000020926	1511
ENSDARG00000020929	978
ENSDARG00000020944	1788
ENSDARG00000020946	2247
ENSDARG00000020948	1512
ENSDARG00000020952	2223
ENSDARG00000020953	714
ENSDARG00000020956	1911
ENSDARG00000020957	1611
ENSDARG00000020960	2322
ENSDARG00000020964	2241
ENSDARG00000020976	459
ENSDARG00000020979	2994
ENSDARG00000020981	1095
ENSDARG00000020982	2610
ENSDARG00000020984	1518
ENSDARG00000020986	1077
ENSDARG00000020994	2220
ENSDARG00000021004	5115
ENSDARG00000021021	1434
ENSDARG00000021022	1224
ENSDARG00000021032	1116
ENSDARG00000021033	1194
ENSDARG00000021046	1008
ENSDARG00000021048	1617
ENSDARG00000021055	972
ENSDARG00000021059	1864
ENSDARG00000021082	3753
ENSDARG00000021086	951
ENSDARG00000021097	1740
